Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Costume theme (product.metafields.shopify.costume-theme),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
blouses-blue-fwf6,Blouses - Blue,<p>Premium quality blouses - blue</p>,BrownButter,Apparel & Accessories > Clothing > Clothing Tops > Blouses,Blouses,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W397A9424A-1,0,shopify,5,deny,manual,900,1170,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659831/brownbutter_products/W397A9424A_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
blouses-blue-fwf6,,,,,,,,,xs,,,,,,,,W397A9424A-2,0,shopify,5,deny,manual,900,1170,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659832/brownbutter_products/W397A9424A_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
blouses-blue-fwf6,,,,,,,,,l,,,,,,,,W397A9424A-3,0,shopify,5,deny,manual,900,1170,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
blouses-blue-fwf6,,,,,,,,,xl,,,,,,,,W397A9424A-4,0,shopify,5,deny,manual,900,1170,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
blouses-blue-fwf6,,,,,,,,,m,,,,,,,,W397A9424A-5,0,shopify,5,deny,manual,900,1170,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
blouses-light-blue-5g37,Blouses - Light Blue,<p>Comfortable and fashionable blouses - light blue</p>,BrownButter,Apparel & Accessories > Clothing > Clothing Tops > Blouses,Blouses,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W397A9489A-1,0,shopify,5,deny,manual,800,1040,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659833/brownbutter_products/W397A9489A_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
blouses-light-blue-5g37,,,,,,,,,xs,,,,,,,,W397A9489A-2,0,shopify,5,deny,manual,800,1040,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659834/brownbutter_products/W397A9489A_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
blouses-light-blue-5g37,,,,,,,,,l,,,,,,,,W397A9489A-3,0,shopify,5,deny,manual,800,1040,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
blouses-light-blue-5g37,,,,,,,,,xl,,,,,,,,W397A9489A-4,0,shopify,5,deny,manual,800,1040,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
blouses-light-blue-5g37,,,,,,,,,m,,,,,,,,W397A9489A-5,0,shopify,5,deny,manual,800,1040,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
blouses-black-y7ot,Blouses - Black,<p>Trending blouses - black collection</p>,BrownButter,Apparel & Accessories > Clothing > Clothing Tops > Blouses,Blouses,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W397A9515B-1,0,shopify,5,deny,manual,1100,1430,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659835/brownbutter_products/W397A9515B_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
blouses-black-y7ot,,,,,,,,,xs,,,,,,,,W397A9515B-2,0,shopify,5,deny,manual,1100,1430,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659837/brownbutter_products/W397A9515B_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
blouses-black-y7ot,,,,,,,,,l,,,,,,,,W397A9515B-3,0,shopify,5,deny,manual,1100,1430,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
blouses-black-y7ot,,,,,,,,,xl,,,,,,,,W397A9515B-4,0,shopify,5,deny,manual,1100,1430,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
blouses-black-y7ot,,,,,,,,,m,,,,,,,,W397A9515B-5,0,shopify,5,deny,manual,1100,1430,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
one-piece-brown-ysw5,One Piece - Brown,<p>Must-have one piece - brown</p>,BrownButter,Apparel & Accessories > Clothing > One-Pieces,One-Pieces,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W397A9538C-1,0,shopify,5,deny,manual,1200,1560,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775819057/brownbutter_products/W397A9538C_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
one-piece-brown-ysw5,,,,,,,,,xs,,,,,,,,W397A9538C-2,0,shopify,5,deny,manual,1200,1560,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775819058/brownbutter_products/W397A9538C_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
one-piece-brown-ysw5,,,,,,,,,l,,,,,,,,W397A9538C-3,0,shopify,5,deny,manual,1200,1560,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775819060/brownbutter_products/W397A9538C_3.jpg,3,,,,,,,,,,,,,,,,kg,,,
one-piece-brown-ysw5,,,,,,,,,xl,,,,,,,,W397A9538C-4,0,shopify,5,deny,manual,1200,1560,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
one-piece-brown-ysw5,,,,,,,,,m,,,,,,,,W397A9538C-5,0,shopify,5,deny,manual,1200,1560,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
one-piece-yellow-qd4q,One Piece - Yellow,<p>Trending one piece - yellow collection</p>,BrownButter,Apparel & Accessories > Clothing > One-Pieces,One-Pieces,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W40025120A-1,0,shopify,5,deny,manual,1900,2470,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775819062/brownbutter_products/W40025120A_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
one-piece-yellow-qd4q,,,,,,,,,xs,,,,,,,,W40025120A-2,0,shopify,5,deny,manual,1900,2470,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775819064/brownbutter_products/W40025120A_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
one-piece-yellow-qd4q,,,,,,,,,l,,,,,,,,W40025120A-3,0,shopify,5,deny,manual,1900,2470,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775819065/brownbutter_products/W40025120A_3.jpg,3,,,,,,,,,,,,,,,,kg,,,
one-piece-yellow-qd4q,,,,,,,,,xl,,,,,,,,W40025120A-4,0,shopify,5,deny,manual,1900,2470,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
one-piece-yellow-qd4q,,,,,,,,,m,,,,,,,,W40025120A-5,0,shopify,5,deny,manual,1900,2470,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
one-piece-black-f4jl,One Piece - Black,<p>Stylish one piece - black for everyday wear</p>,BrownButter,Apparel & Accessories > Clothing > One-Pieces,One-Pieces,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W40025136A-1,0,shopify,5,deny,manual,2200,2860,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775819067/brownbutter_products/W40025136A_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
one-piece-black-f4jl,,,,,,,,,xs,,,,,,,,W40025136A-2,0,shopify,5,deny,manual,2200,2860,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775819068/brownbutter_products/W40025136A_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
one-piece-black-f4jl,,,,,,,,,l,,,,,,,,W40025136A-3,0,shopify,5,deny,manual,2200,2860,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775819071/brownbutter_products/W40025136A_3.jpg,3,,,,,,,,,,,,,,,,kg,,,
one-piece-black-f4jl,,,,,,,,,xl,,,,,,,,W40025136A-4,0,shopify,5,deny,manual,2200,2860,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
one-piece-black-f4jl,,,,,,,,,m,,,,,,,,W40025136A-5,0,shopify,5,deny,manual,2200,2860,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
trousers-pink-hwd5,Trousers - Pink,<p>Comfortable and fashionable trousers - pink</p>,BrownButter,Apparel & Accessories > Clothing > Pants > Trousers,Trousers,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W419X070C-1,0,shopify,5,deny,manual,1500,1950,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908812/brownbutter_products/W419X070C_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
trousers-pink-hwd5,,,,,,,,,xs,,,,,,,,W419X070C-2,0,shopify,5,deny,manual,1500,1950,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908814/brownbutter_products/W419X070C_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
trousers-pink-hwd5,,,,,,,,,l,,,,,,,,W419X070C-3,0,shopify,5,deny,manual,1500,1950,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
trousers-pink-hwd5,,,,,,,,,xl,,,,,,,,W419X070C-4,0,shopify,5,deny,manual,1500,1950,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
trousers-pink-hwd5,,,,,,,,,m,,,,,,,,W419X070C-5,0,shopify,5,deny,manual,1500,1950,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
blouses-off-white-xxo5,Blouses - off white,<p>Comfortable and fashionable blouses - off white</p>,BrownButter,Apparel & Accessories > Clothing > Clothing Tops > Blouses,Blouses,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W444A922-1,0,shopify,5,deny,manual,1400,1820,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659838/brownbutter_products/W444A922_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
blouses-off-white-xxo5,,,,,,,,,xs,,,,,,,,W444A922-2,0,shopify,5,deny,manual,1400,1820,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659839/brownbutter_products/W444A922_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
blouses-off-white-xxo5,,,,,,,,,l,,,,,,,,W444A922-3,0,shopify,5,deny,manual,1400,1820,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
blouses-off-white-xxo5,,,,,,,,,xl,,,,,,,,W444A922-4,0,shopify,5,deny,manual,1400,1820,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
blouses-off-white-xxo5,,,,,,,,,m,,,,,,,,W444A922-5,0,shopify,5,deny,manual,1400,1820,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
blouses-pink-1h2b,Blouses - Pink,<p>Premium quality blouses - pink</p>,BrownButter,Apparel & Accessories > Clothing > Clothing Tops > Blouses,Blouses,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W44617858-1,0,shopify,5,deny,manual,1200,1560,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659840/brownbutter_products/W44617858_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
blouses-pink-1h2b,,,,,,,,,xs,,,,,,,,W44617858-2,0,shopify,5,deny,manual,1200,1560,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659841/brownbutter_products/W44617858_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
blouses-pink-1h2b,,,,,,,,,l,,,,,,,,W44617858-3,0,shopify,5,deny,manual,1200,1560,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
blouses-pink-1h2b,,,,,,,,,xl,,,,,,,,W44617858-4,0,shopify,5,deny,manual,1200,1560,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
blouses-pink-1h2b,,,,,,,,,m,,,,,,,,W44617858-5,0,shopify,5,deny,manual,1200,1560,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
skirts-grey-lbn9,Skirts - Grey,<p>Stylish skirts - grey for everyday wear</p>,BrownButter,Apparel & Accessories > Clothing > Skirts,Skirts,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W4466663B-1,0,shopify,5,deny,manual,1500,1950,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908816/brownbutter_products/W4466663B_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
skirts-grey-lbn9,,,,,,,,,xs,,,,,,,,W4466663B-2,0,shopify,5,deny,manual,1500,1950,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908817/brownbutter_products/W4466663B_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
skirts-grey-lbn9,,,,,,,,,l,,,,,,,,W4466663B-3,0,shopify,5,deny,manual,1500,1950,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
skirts-grey-lbn9,,,,,,,,,xl,,,,,,,,W4466663B-4,0,shopify,5,deny,manual,1500,1950,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
skirts-grey-lbn9,,,,,,,,,m,,,,,,,,W4466663B-5,0,shopify,5,deny,manual,1500,1950,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
one-piece-purple-vbha,One Piece - Purple,<p>Trending one piece - purple collection</p>,BrownButter,Apparel & Accessories > Clothing > One-Pieces,One-Pieces,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W45125972-1,0,shopify,5,deny,manual,1900,2470,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775819088/brownbutter_products/W45125972_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
one-piece-purple-vbha,,,,,,,,,xs,,,,,,,,W45125972-2,0,shopify,5,deny,manual,1900,2470,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775819091/brownbutter_products/W45125972_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
one-piece-purple-vbha,,,,,,,,,l,,,,,,,,W45125972-3,0,shopify,5,deny,manual,1900,2470,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775819095/brownbutter_products/W45125972_3.jpg,3,,,,,,,,,,,,,,,,kg,,,
one-piece-purple-vbha,,,,,,,,,xl,,,,,,,,W45125972-4,0,shopify,5,deny,manual,1900,2470,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
one-piece-purple-vbha,,,,,,,,,m,,,,,,,,W45125972-5,0,shopify,5,deny,manual,1900,2470,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
one-piece-orange-dtut,One Piece - Orange,<p>Premium quality one piece - orange</p>,BrownButter,Apparel & Accessories > Clothing > One-Pieces,One-Pieces,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W47825103-1,0,shopify,5,deny,manual,1800,2340,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775819099/brownbutter_products/W47825103_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
one-piece-orange-dtut,,,,,,,,,xs,,,,,,,,W47825103-2,0,shopify,5,deny,manual,1800,2340,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775819102/brownbutter_products/W47825103_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
one-piece-orange-dtut,,,,,,,,,l,,,,,,,,W47825103-3,0,shopify,5,deny,manual,1800,2340,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775819105/brownbutter_products/W47825103_3.jpg,3,,,,,,,,,,,,,,,,kg,,,
one-piece-orange-dtut,,,,,,,,,xl,,,,,,,,W47825103-4,0,shopify,5,deny,manual,1800,2340,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
one-piece-orange-dtut,,,,,,,,,m,,,,,,,,W47825103-5,0,shopify,5,deny,manual,1800,2340,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
tunics-black-hb7g,Tunics - Black,<p>Stylish tunics - black for everyday wear</p>,BrownButter,Apparel & Accessories > Clothing > Clothing Tops > Tunics,Tunics,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W4892256A-1,0,shopify,5,deny,manual,900,1170,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659842/brownbutter_products/W4892256A_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
tunics-black-hb7g,,,,,,,,,xs,,,,,,,,W4892256A-2,0,shopify,5,deny,manual,900,1170,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659843/brownbutter_products/W4892256A_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
tunics-black-hb7g,,,,,,,,,l,,,,,,,,W4892256A-3,0,shopify,5,deny,manual,900,1170,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
tunics-black-hb7g,,,,,,,,,xl,,,,,,,,W4892256A-4,0,shopify,5,deny,manual,900,1170,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
tunics-black-hb7g,,,,,,,,,m,,,,,,,,W4892256A-5,0,shopify,5,deny,manual,900,1170,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
tank-tops-black-eae2,Tank Tops - Black,<p>Trending tank tops - black collection</p>,BrownButter,Apparel & Accessories > Clothing > Clothing Tops > Tank Tops,Tank Tops,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W48925278B-1,0,shopify,5,deny,manual,800,1040,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659845/brownbutter_products/W48925278B_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
tank-tops-black-eae2,,,,,,,,,xs,,,,,,,,W48925278B-2,0,shopify,5,deny,manual,800,1040,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659846/brownbutter_products/W48925278B_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
tank-tops-black-eae2,,,,,,,,,l,,,,,,,,W48925278B-3,0,shopify,5,deny,manual,800,1040,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
tank-tops-black-eae2,,,,,,,,,xl,,,,,,,,W48925278B-4,0,shopify,5,deny,manual,800,1040,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
tank-tops-black-eae2,,,,,,,,,m,,,,,,,,W48925278B-5,0,shopify,5,deny,manual,800,1040,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
blouses-yellow-lzv4,Blouses - Yellow,<p>Comfortable and fashionable blouses - yellow</p>,BrownButter,Apparel & Accessories > Clothing > Clothing Tops > Blouses,Blouses,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W4892852C-1,0,shopify,5,deny,manual,800,1040,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659847/brownbutter_products/W4892852C_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
blouses-yellow-lzv4,,,,,,,,,xs,,,,,,,,W4892852C-2,0,shopify,5,deny,manual,800,1040,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659848/brownbutter_products/W4892852C_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
blouses-yellow-lzv4,,,,,,,,,l,,,,,,,,W4892852C-3,0,shopify,5,deny,manual,800,1040,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
blouses-yellow-lzv4,,,,,,,,,xl,,,,,,,,W4892852C-4,0,shopify,5,deny,manual,800,1040,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
blouses-yellow-lzv4,,,,,,,,,m,,,,,,,,W4892852C-5,0,shopify,5,deny,manual,800,1040,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
skirts-black-b5k0,Skirts - Black,<p>Comfortable and fashionable skirts - black</p>,BrownButter,Apparel & Accessories > Clothing > Skirts,Skirts,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W490HLL4-1,0,shopify,5,deny,manual,1300,1690,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908818/brownbutter_products/W490HLL4_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
skirts-black-b5k0,,,,,,,,,xs,,,,,,,,W490HLL4-2,0,shopify,5,deny,manual,1300,1690,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908819/brownbutter_products/W490HLL4_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
skirts-black-b5k0,,,,,,,,,l,,,,,,,,W490HLL4-3,0,shopify,5,deny,manual,1300,1690,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
skirts-black-b5k0,,,,,,,,,xl,,,,,,,,W490HLL4-4,0,shopify,5,deny,manual,1300,1690,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
skirts-black-b5k0,,,,,,,,,m,,,,,,,,W490HLL4-5,0,shopify,5,deny,manual,1300,1690,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
skorts-grey-xgwj,Skorts - Grey,<p>Comfortable and fashionable skorts - grey</p>,BrownButter,Apparel & Accessories > Clothing > Skorts,Skorts,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W490HZL2A-1,0,shopify,5,deny,manual,1100,1430,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908820/brownbutter_products/W490HZL2A_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
skorts-grey-xgwj,,,,,,,,,xs,,,,,,,,W490HZL2A-2,0,shopify,5,deny,manual,1100,1430,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908821/brownbutter_products/W490HZL2A_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
skorts-grey-xgwj,,,,,,,,,l,,,,,,,,W490HZL2A-3,0,shopify,5,deny,manual,1100,1430,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
skorts-grey-xgwj,,,,,,,,,xl,,,,,,,,W490HZL2A-4,0,shopify,5,deny,manual,1100,1430,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
skorts-grey-xgwj,,,,,,,,,m,,,,,,,,W490HZL2A-5,0,shopify,5,deny,manual,1100,1430,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
skorts-beige-fnz0,Skorts - Beige,<p>Premium quality skorts - beige</p>,BrownButter,Apparel & Accessories > Clothing > Skorts,Skorts,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W490HZL2B-1,0,shopify,5,deny,manual,1100,1430,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908822/brownbutter_products/W490HZL2B_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
skorts-beige-fnz0,,,,,,,,,xs,,,,,,,,W490HZL2B-2,0,shopify,5,deny,manual,1100,1430,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908824/brownbutter_products/W490HZL2B_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
skorts-beige-fnz0,,,,,,,,,l,,,,,,,,W490HZL2B-3,0,shopify,5,deny,manual,1100,1430,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
skorts-beige-fnz0,,,,,,,,,xl,,,,,,,,W490HZL2B-4,0,shopify,5,deny,manual,1100,1430,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
skorts-beige-fnz0,,,,,,,,,m,,,,,,,,W490HZL2B-5,0,shopify,5,deny,manual,1100,1430,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
tank-tops-light-pink-ryxa,Tank Tops - Light Pink,<p>Stylish tank tops - light pink for everyday wear</p>,BrownButter,Apparel & Accessories > Clothing > Clothing Tops > Tank Tops,Tank Tops,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W519FF207127A-1,0,shopify,5,deny,manual,1100,1430,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659849/brownbutter_products/W519FF207127A_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
